track_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,Artist
LA CANCIï¿½,2,2019,6,28,6398,31,1435127549.0,177,109,305.0,3,5.0,176,G,Major,75,43,65,15,0,11,32,J Balvin
LA CANCIï¿½,2,2019,6,28,6398,31,1435127549.0,177,109,305.0,3,5.0,176,G,Major,75,43,65,15,0,11,32,Bad Bunny
LA FAMA (with The Weeknd),2,2021,11,11,4640,3,374706940.0,81,93,507.0,6,4.0,136,C#,Minor,77,82,30,95,0,13,5,The Weeknd
LA FAMA (with The Weeknd),2,2021,11,11,4640,3,374706940.0,81,93,507.0,6,4.0,136,C#,Minor,77,82,30,95,0,13,5,ROSALï¿½
LA INOCENTE,2,2022,4,1,2598,37,477033549.0,28,57,43.0,8,85.0,92,F,Minor,76,46,79,31,0,7,6,Feid
LA INOCENTE,2,2022,4,1,2598,37,477033549.0,28,57,43.0,8,85.0,92,F,Minor,76,46,79,31,0,7,6,Mora
LADY GAGA,3,2023,6,22,332,26,86444842.0,11,163,10.0,4,0.0,140,F,Minor,65,87,74,22,0,42,4,Gabito Ballesteros
LADY GAGA,3,2023,6,22,332,26,86444842.0,11,163,10.0,4,0.0,140,F,Minor,65,87,74,22,0,42,4,Junior H
LADY GAGA,3,2023,6,22,332,26,86444842.0,11,163,10.0,4,0.0,140,F,Minor,65,87,74,22,0,42,4,Peso Pluma
LAGUNAS,2,2023,6,22,58,18,39058561.0,2,106,4.0,2,184.0,116,B,Major,77,79,62,33,1,15,3,Jasiel Nuï¿½ï¿½ez
LAGUNAS,2,2023,6,22,58,18,39058561.0,2,106,4.0,2,184.0,116,B,Major,77,79,62,33,1,15,3,Peso P
LALA,1,2023,3,23,1474,48,133716286.0,48,126,58.0,14,382.0,92,C#,Major,71,61,74,7,0,10,4,Myke Towers
LET GO,1,2022,12,15,2301,20,298063749.0,49,23,110.0,0,8.0,146,D,Minor,74,51,45,86,0,21,38,Central Cee
LLYLM,1,2023,1,27,1838,0,124988687.0,105,41,114.0,1,59.0,170,F#,Minor,56,56,63,13,0,19,27,ROSALï¿½
LOKERA,3,2022,7,25,3301,30,471819764.0,72,64,64.0,6,3.0,102,B,Minor,83,58,83,21,0,10,5,Brray
LOKERA,3,2022,7,25,3301,30,471819764.0,72,64,64.0,6,3.0,102,B,Minor,83,58,83,21,0,10,5,Rauw Alejandro
LOKERA,3,2022,7,25,3301,30,471819764.0,72,64,64.0,6,3.0,102,B,Minor,83,58,83,21,0,10,5,Lyanno
LOVE DIVE,1,2022,4,5,753,8,305771063.0,28,124,13.0,0,1.0,118,C#,Minor,70,54,71,0,0,33,4,IVE
LUNA,2,2023,6,22,201,11,55842345.0,19,117,8.0,1,74.0,128,A,Minor,75,79,63,33,0,15,4,Junior H
LUNA,2,2023,6,22,201,11,55842345.0,19,117,8.0,1,74.0,128,A,Minor,75,79,63,33,0,15,4,Peso Pluma
La Bachata,1,2022,5,26,6804,45,1214083358.0,139,111,161.0,15,210.0,125,G,Minor,84,85,68,58,0,22,4,Manuel Turizo
La Bebe,1,2021,12,24,489,17,191945597.0,4,11,5.0,1,2.0,170,D,Minor,78,75,46,62,0,12,35,Yng Lvcas
La Bebe - Remix,2,2023,3,17,2953,44,553634067.0,49,110,66.0,13,339.0,170,D,Minor,81,56,48,21,0,8,33,Peso Pluma
La Bebe - Remix,2,2023,3,17,2953,44,553634067.0,49,110,66.0,13,339.0,170,D,Minor,81,56,48,21,0,8,33,Yng Lvcas
La Corriente,2,2022,5,6,1796,8,479655659.0,8,25,18.0,1,0.0,196,B,Minor,66,58,79,23,0,22,20,Tony Dize
La Corriente,2,2022,5,6,1796,8,479655659.0,8,25,18.0,1,0.0,196,B,Minor,66,58,79,23,0,22,20,Bad Bunny
La Jumpa,2,2022,11,30,3794,34,538115192.0,47,77,53.0,10,8.0,123,G#,Major,71,58,70,30,0,32,19,Arcangel
La Jumpa,2,2022,11,30,3794,34,538115192.0,47,77,53.0,10,8.0,123,G#,Major,71,58,70,30,0,32,19,Bad Bunny
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,4,2022,5,20,3559,3,333146475.0,36,1,31.0,0,1.0,170,A,Minor,80,77,85,11,0,17,14,Nengo Flow
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,4,2022,5,20,3559,3,333146475.0,36,1,31.0,0,1.0,170,A,Minor,80,77,85,11,0,17,14,Anuel Aa
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,4,2022,5,20,3559,3,333146475.0,36,1,31.0,0,1.0,170,A,Minor,80,77,85,11,0,17,14,Chris Jedi
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,4,2022,5,20,3559,3,333146475.0,36,1,31.0,0,1.0,170,A,Minor,80,77,85,11,0,17,14,Chencho Corleone
La Loto,3,2022,7,6,945,0,121189256.0,49,3,57.0,0,0.0,90,C#,Major,85,80,83,10,0,8,11,Anitta
La Loto,3,2022,7,6,945,0,121189256.0,49,3,57.0,0,0.0,90,C#,Major,85,80,83,10,0,8,11,Tini
La Loto,3,2022,7,6,945,0,121189256.0,49,3,57.0,0,0.0,90,C#,Major,85,80,83,10,0,8,11,Becky G
La Santa,2,2020,2,29,4890,20,759208783.0,52,42,100.0,0,0.0,93,C#,Major,74,59,87,3,0,8,5,Daddy Yankee
La Santa,2,2020,2,29,4890,20,759208783.0,52,42,100.0,0,0.0,93,C#,Major,74,59,87,3,0,8,5,Bad Bunny
La Zona,1,2020,2,29,1188,0,312622938.0,13,1,15.0,0,1.0,94,C#,Minor,76,81,80,20,0,25,4,Bad Bunny
Labyrinth,1,2022,10,21,1597,0,187339835.0,6,3,15.0,0,0.0,110,C#,Major,48,15,31,80,22,12,4,Taylor Swift
Lady Mi Amor,1,2022,9,13,330,0,53987404.0,3,0,2.0,0,0.0,93,D,Major,78,75,62,6,0,15,6,Feid
Las Morras,2,2023,4,4,291,8,127026613.0,8,78,4.0,1,1.0,133,A,Minor,78,90,84,31,0,7,4,BLESSD
Las Morras,2,2023,4,4,291,8,127026613.0,8,78,4.0,1,1.0,133,A,Minor,78,90,84,31,0,7,4,Peso Pluma
Last Christmas,1,1984,1,1,22153,0,1159176109.0,274,111,36.0,0,2.0,107,B,Minor,74,88,65,28,0,46,3,Wham!
Last Last,1,2022,5,12,4526,12,293466523.0,156,275,150.0,3,128.0,88,D#,Minor,80,55,56,13,0,8,9,Burna Boy
Last Night,1,2023,1,31,2420,19,429829812.0,52,107,15.0,1,325.0,204,F#,Major,52,52,68,46,0,15,4,Morgan Wallen
Late Night Talking,1,2022,5,20,7461,8,743693613.0,166,42,199.0,16,58.0,115,A#,Major,71,90,73,30,0,11,5,Harry Styles
Lavender Haze,1,2022,10,21,3763,8,488386797.0,51,43,38.0,10,1.0,97,A#,Major,73,10,44,26,0,16,8,Taylor Swift
Layla,2,2022,3,24,832,3,130419412.0,18,124,24.0,1,0.0,140,F,Minor,44,41,92,0,0,44,7,Schï¿½ï¿½rze
Layla,2,2022,3,24,832,3,130419412.0,18,124,24.0,1,0.0,140,F,Minor,44,41,92,0,0,44,7,DJ R
Leave Before You Love Me (with Jonas Brothers),2,2021,4,28,4893,4,651732901.0,143,24,110.0,0,70.0,120,G,Major,72,67,72,0,0,13,4,Marshmello
Leave Before You Love Me (with Jonas Brothers),2,2021,4,28,4893,4,651732901.0,143,24,110.0,0,70.0,120,G,Major,72,67,72,0,0,13,4,Jonas Brothers
Leave The Door Open,3,2021,3,5,14417,0,1115880852.0,237,123,569.0,0,10.0,148,F,Major,59,72,62,18,0,9,3,Bruno Mars
Leave The Door Open,3,2021,3,5,14417,0,1115880852.0,237,123,569.0,0,10.0,148,F,Major,59,72,62,18,0,9,3,Anderson .Paak
Leave The Door Open,3,2021,3,5,14417,0,1115880852.0,237,123,569.0,0,10.0,148,F,Major,59,72,62,18,0,9,3,Silk Sonic
Left and Right (Feat. Jung Kook of BTS),3,2022,6,24,3107,39,720434240.0,38,0,4.0,0,0.0,101,D,Major,88,72,59,62,0,9,3,Charlie Puth
Left and Right (Feat. Jung Kook of BTS),3,2022,6,24,3107,39,720434240.0,38,0,4.0,0,0.0,101,D,Major,88,72,59,62,0,9,3,BTS
Left and Right (Feat. Jung Kook of BTS),3,2022,6,24,3107,39,720434240.0,38,0,4.0,0,0.0,101,D,Major,88,72,59,62,0,9,3,Jung Kook
Less Than Zero,1,2022,1,7,2800,0,200660871.0,18,77,61.0,0,1.0,143,C#,Major,53,50,79,0,0,8,3,The Weeknd
Let It Snow! Let It Snow! Let It Snow!,1,1959,11,16,6512,0,446390129.0,88,1,277.0,0,0.0,134,C#,Major,45,72,24,91,0,18,4,Dean Martin
Let It Snow! Let It Snow! Let It Snow!,2,1950,1,1,10585,0,473248298.0,126,108,406.0,0,0.0,143,D,Major,60,86,32,88,0,34,6,Frank Sinatra
Let It Snow! Let It Snow! Let It Snow!,2,1950,1,1,10585,0,473248298.0,126,108,406.0,0,0.0,143,D,Major,60,86,32,88,0,34,6,B. Swanson Quartet
Let Me Down Slowly,1,2018,5,25,5897,19,1374581173.0,0,0,885.0,0,0.0,150,C#,Minor,65,51,55,73,0,14,3,Alec Benjamin
Levitating,1,2020,3,27,9833,0,797196073.0,233,82,531.0,1,1.0,103,F#,Minor,69,90,88,5,0,29,8,Dua Lipa
Levitating (feat. DaBaby),2,2020,3,27,15894,8,1802514301.0,198,13,544.0,0,60.0,103,F#,Minor,70,92,83,1,0,7,6,Dua Lipa
Levitating (feat. DaBaby),2,2020,3,27,15894,8,1802514301.0,198,13,544.0,0,60.0,103,F#,Minor,70,92,83,1,0,7,6,DaBaby
Ley Seca,2,2021,9,2,2012,0,355219175.0,101,12,38.0,0,0.0,105,G#,Major,76,58,84,10,0,13,10,Anuel Aa
Ley Seca,2,2021,9,2,2012,0,355219175.0,101,12,38.0,0,0.0,105,G#,Major,76,58,84,10,0,13,10,Jhay Cortez
Leï¿½,1,2022,12,9,993,4,267789608.0,30,84,88.0,1,28.0,130,F#,Major,74,79,87,45,0,30,3,Marï¿½ï¿½lia Mendo
Life Goes On,1,2020,7,17,2868,0,501541661.0,43,15,116.0,0,2.0,80,C#,Major,70,57,49,19,0,12,8,Oliver Tree
Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,1,2022,10,28,3311,0,297328960.0,129,31,212.0,1,41.0,177,A,Major,25,17,30,90,0,13,3,Rihanna
Light Switch,1,2022,1,19,4049,0,500340342.0,119,6,85.0,1,1.0,184,F#,Major,69,91,63,11,0,9,31,Charlie Puth
Like Crazy,1,2023,3,24,596,68,363369738.0,8,104,23.0,2,29.0,120,G,Major,63,36,73,0,0,36,4,Jimin
Like Crazy (English Version),1,2023,3,24,373,19,173627354.0,4,72,5.0,0,5.0,120,G,Major,62,32,76,0,0,39,4,Jimin
Lilith (feat. SUGA of BTS) (Diablo IV Anthem),2,2023,6,5,215,6,51985779.0,6,14,8.0,2,4.0,84,A,Minor,43,14,74,1,0,19,8,Halsey
Lilith (feat. SUGA of BTS) (Diablo IV Anthem),2,2023,6,5,215,6,51985779.0,6,14,8.0,2,4.0,84,A,Minor,43,14,74,1,0,19,8,Suga
Limbo,1,2022,8,11,688,0,199386237.0,14,1,17.0,0,2.0,75,B,Minor,80,46,62,3,6,11,46,Freddie Dredd
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",5,2023,6,2,197,0,32761689.0,3,10,3.0,0,0.0,101,F,Major,92,59,51,41,51,26,8,WizKid
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",5,2023,6,2,197,0,32761689.0,3,10,3.0,0,0.0,101,F,Major,92,59,51,41,51,26,8,Toian
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",5,2023,6,2,197,0,32761689.0,3,10,3.0,0,0.0,101,F,Major,92,59,51,41,51,26,8,Metro Boomin
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",5,2023,6,2,197,0,32761689.0,3,10,3.0,0,0.0,101,F,Major,92,59,51,41,51,26,8,Don Toliver
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",5,2023,6,2,197,0,32761689.0,3,10,3.0,0,0.0,101,F,Major,92,59,51,41,51,26,8,Beam
Little Freak,1,2022,5,20,2302,0,273194684.0,20,3,39.0,0,0.0,142,D#,Major,56,40,54,72,0,10,4,Harry Styles
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),3,2021,10,5,3423,26,775542072.0,61,65,53.0,6,0.0,170,E,Minor,64,14,70,9,0,9,8,Julieta Venegas
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),3,2021,10,5,3423,26,775542072.0,61,65,53.0,6,0.0,170,E,Minor,64,14,70,9,0,9,8,Bad Bunny
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),3,2021,10,5,3423,26,775542072.0,61,65,53.0,6,0.0,170,E,Minor,64,14,70,9,0,9,8,Tainy
Locked Out Of Heaven,1,2012,12,5,1622,9,1481349984.0,0,0,356.0,0,0.0,144,F,Major,73,87,70,6,0,28,5,Bruno Mars
Los del Espacio,8,2023,6,1,1150,31,123122413.0,22,33,34.0,7,184.0,120,C#,Major,81,63,68,11,0,11,4,Big One
Los del Espacio,8,2023,6,1,1150,31,123122413.0,22,33,34.0,7,184.0,120,C#,Major,81,63,68,11,0,11,4,Duki
Los del Espacio,8,2023,6,1,1150,31,123122413.0,22,33,34.0,7,184.0,120,C#,Major,81,63,68,11,0,11,4,Lit Killah
Los del Espacio,8,2023,6,1,1150,31,123122413.0,22,33,34.0,7,184.0,120,C#,Major,81,63,68,11,0,11,4,Maria Becerra
Los del Espacio,8,2023,6,1,1150,31,123122413.0,22,33,34.0,7,184.0,120,C#,Major,81,63,68,11,0,11,4,FMK
Los del Espacio,8,2023,6,1,1150,31,123122413.0,22,33,34.0,7,184.0,120,C#,Major,81,63,68,11,0,11,4,Rusherking
Los del Espacio,8,2023,6,1,1150,31,123122413.0,22,33,34.0,7,184.0,120,C#,Major,81,63,68,11,0,11,4,Emilia
Los del Espacio,8,2023,6,1,1150,31,123122413.0,22,33,34.0,7,184.0,120,C#,Major,81,63,68,11,0,11,4,Tiago pzk
Lose Yourself - Soundtrack Version,1,2002,1,1,32502,21,1829992958.0,247,54,36.0,1,51.0,171,D,Major,70,6,73,1,0,36,26,Eminem
Lost,1,2012,1,1,29499,11,822239726.0,124,27,587.0,0,4.0,123,A#,Minor,91,49,61,3,0,17,22,Frank Ocean
Lost in the Fire,2,2019,1,11,7731,2,686734357.0,110,145,447.0,0,46.0,101,D,Major,66,18,68,9,0,12,4,The Weeknd
Lost in the Fire,2,2019,1,11,7731,2,686734357.0,110,145,447.0,0,46.0,101,D,Major,66,18,68,9,0,12,4,Gesaffelstein
Love Again,1,2023,1,27,1283,0,147538971.0,57,4,48.0,0,0.0,107,B,Minor,66,47,40,72,0,11,3,The Kid Laroi
Love Grows (Where My Rosemary Goes),1,1970,1,1,2877,0,289165138.5,16,0,54.0,0,0.0,110,A,Major,53,75,69,7,0,17,3,Edison Lighthouse
Love Language,1,2022,12,9,1127,0,110849052.0,16,63,8.0,0,0.0,65,A,Minor,71,55,26,85,0,13,8,SZA
Love Nwantiti - Remix,3,2019,8,30,2696,0,540539717.0,42,2,57.0,0,2.0,120,G#,Major,58,44,60,44,9,5,6,Ckay
Love Nwantiti - Remix,3,2019,8,30,2696,0,540539717.0,42,2,57.0,0,2.0,120,G#,Major,58,44,60,44,9,5,6,AX'EL
Love Nwantiti - Remix,3,2019,8,30,2696,0,540539717.0,42,2,57.0,0,2.0,120,G#,Major,58,44,60,44,9,5,6,Dj Yo!
Love Of My Life,1,2022,5,20,1933,0,233671263.0,13,2,31.0,0,0.0,118,G,Major,56,20,54,67,0,6,5,Harry Styles
Love Yourself,1,2015,11,9,22730,5,2123309722.0,289,87,36.0,0,36.0,100,E,Major,61,53,38,84,0,28,44,Justin Bieber
Lover,1,2012,1,1,8448,23,882831184.0,160,110,163.0,0,5.0,206,G,Major,43,50,55,50,0,15,10,Taylor Swift
Lovers Rock,1,2014,6,5,6339,13,466231982.0,3,1,36.0,1,37.0,105,F,Minor,56,57,87,0,1,10,4,TV Girl
Lovezinho,1,2022,7,28,242,0,70069745.0,12,2,13.0,0,4.0,128,E,Minor,82,61,59,30,0,12,4,Treyce
Low,1,2022,12,9,1911,0,272377463.0,23,71,14.0,0,9.0,145,C#,Minor,70,34,55,43,0,16,6,SZA
Lucid Dreams,1,2017,6,15,14749,0,2288695111.0,188,34,710.0,0,5.0,84,B,Minor,44,22,48,38,0,33,24,Juice WRLD
Lï¿½ï¿½ï¿,1,2022,1,9,2035,0,108809090.0,41,122,394.0,0,2.0,88,D,Minor,56,58,55,35,0,23,11,Stromae
MAMIII,2,2022,2,10,6809,28,716591492.0,151,102,175.0,5,29.0,94,E,Minor,84,90,70,9,0,14,8,Karol G
MAMIII,2,2022,2,10,6809,28,716591492.0,151,102,175.0,5,29.0,94,E,Minor,84,90,70,9,0,14,8,Becky G
MANIAC,1,2022,3,18,651,0,212234990.0,6,188,20.0,0,0.0,120,C#,Major,58,71,80,15,0,7,41,Stray Kids
MERCHO,3,2022,12,16,1267,20,231332117.0,41,22,56.0,4,84.0,93,F#,Minor,84,96,79,43,0,18,11,Migrantes
MERCHO,3,2022,12,16,1267,20,231332117.0,41,22,56.0,4,84.0,93,F#,Minor,84,96,79,43,0,18,11,LiL CaKe
MERCHO,3,2022,12,16,1267,20,231332117.0,41,22,56.0,4,84.0,93,F#,Minor,84,96,79,43,0,18,11,Nico Valdi
METAMORPHOSIS,1,2021,11,25,1561,24,357580552.0,18,78,24.0,0,30.0,175,G,Minor,59,15,64,43,90,12,10,INTERWORLD
MIDDLE OF THE NIGHT,1,2020,1,10,4057,8,872137015.0,78,21,240.0,1,52.0,186,E,Minor,41,9,61,2,0,12,5,Elley Duhï¿
MIENTRAS ME CURO DEL CORA,1,2023,2,24,1020,35,206399629.0,15,26,30.0,6,0.0,80,C#,Major,52,57,48,86,0,15,39,Karol G
MOJABI GHOST,2,2023,6,29,859,40,61245289.0,35,109,41.0,14,211.0,122,F#,Minor,81,74,71,14,0,56,4,Tainy
MOJABI GHOST,2,2023,6,29,859,40,61245289.0,35,109,41.0,14,211.0,122,F#,Minor,81,74,71,14,0,56,4,Bad Bunny
MONEY,1,2021,9,10,2566,13,863625566.0,44,109,131.0,0,2.0,140,C#,Minor,83,40,55,16,0,14,23,Lisa
MONTAGEM - FR PUNK,2,2012,6,20,641,50,58054811.0,1,52,8.0,0,2.0,129,A,Major,63,84,82,70,8,9,7,Ayparia
MONTAGEM - FR PUNK,2,2012,6,20,641,50,58054811.0,1,52,8.0,0,2.0,129,A,Major,63,84,82,70,8,9,7,unxbected
MONTERO (Call Me By Your Name),1,2020,9,18,12329,0,1735441776.0,275,19,738.0,0,2.0,179,G#,Minor,61,76,51,30,0,38,15,Lil Nas X
MORE,1,2022,7,1,565,0,155795783.0,6,52,11.0,0,0.0,97,D,Major,78,31,72,1,0,11,4,j-hope
Maan Meri Jaan,1,2022,10,12,288,6,319566866.0,11,80,1.0,0,8.0,96,F#,Minor,70,40,51,35,0,10,4,King
Made You Look,1,2022,10,21,3956,6,502574952.0,142,23,127.0,3,16.0,145,A#,Major,84,88,53,35,0,8,7,Meghan Trainor
Major Distribution,2,2022,11,4,1545,0,154863153.0,22,7,15.0,0,0.0,131,G#,Minor,91,23,55,1,0,7,32,Drake
Major Distribution,2,2022,11,4,1545,0,154863153.0,22,7,15.0,0,0.0,131,G#,Minor,91,23,55,1,0,7,32,21 Savage
Makeba,1,2015,6,22,6060,53,165484133.0,150,148,36.0,22,2.0,116,D,Major,82,40,66,39,51,25,7,Jain
Mal Feito - Ao Vivo,2,2022,1,14,971,2,291709698.0,35,104,93.0,1,0.0,124,C#,Minor,73,68,83,55,0,90,7,Marï¿½ï¿½lia Mendonï¿½ï¿½a
Mal Feito - Ao Vivo,2,2022,1,14,971,2,291709698.0,35,104,93.0,1,0.0,124,C#,Minor,73,68,83,55,0,90,7,Hugo & G
Malas Decisiones,1,2022,10,26,542,2,156214700.0,23,2,21.0,0,0.0,110,G#,Minor,81,64,79,5,0,31,3,Kenia OS
Malvada,1,2022,1,28,601,0,154119539.0,28,73,64.0,0,0.0,135,F,Minor,89,89,86,16,0,8,5,Zï¿½ï¿½ Fe
Malvadï¿½ï¿,3,2021,11,30,648,1,240684449.0,14,3,81.0,0,0.0,133,F#,Minor,82,52,61,38,0,14,27,Xamï¿½ï¿½
Malvadï¿½ï¿,3,2021,11,30,648,1,240684449.0,14,3,81.0,0,0.0,133,F#,Minor,82,52,61,38,0,14,27,Gustah
Malvadï¿½ï¿,3,2021,11,30,648,1,240684449.0,14,3,81.0,0,0.0,133,F#,Minor,82,52,61,38,0,14,27,Neo B
Mami Chula,2,2023,4,27,875,4,61105704.0,17,13,27.0,0,43.0,120,G,Minor,80,33,70,22,0,9,4,Quevedo
Mami Chula,2,2023,4,27,875,4,61105704.0,17,13,27.0,0,43.0,120,G,Minor,80,33,70,22,0,9,4,Jhayco
Man Made A Bar (feat. Eric Church),2,2023,3,3,329,0,58890931.0,14,35,1.0,0,0.0,148,E,Major,50,49,76,12,0,12,3,Morgan Wallen
Man Made A Bar (feat. Eric Church),2,2023,3,3,329,0,58890931.0,14,35,1.0,0,0.0,148,E,Major,50,49,76,12,0,12,3,Eric Church
Marisola - Remix,5,2022,12,15,1845,16,223582566.0,20,8,30.0,2,0.0,95,C#,Major,77,72,87,17,0,7,5,Duki
Marisola - Remix,5,2022,12,15,1845,16,223582566.0,20,8,30.0,2,0.0,95,C#,Major,77,72,87,17,0,7,5,NICKI NICOLE
Marisola - Remix,5,2022,12,15,1845,16,223582566.0,20,8,30.0,2,0.0,95,C#,Major,77,72,87,17,0,7,5,Cris Mj
Marisola - Remix,5,2022,12,15,1845,16,223582566.0,20,8,30.0,2,0.0,95,C#,Major,77,72,87,17,0,7,5,Standly
Marisola - Remix,5,2022,12,15,1845,16,223582566.0,20,8,30.0,2,0.0,95,C#,Major,77,72,87,17,0,7,5,Stars Music Chile
Maroon,1,2022,10,21,2304,0,317726339.0,12,16,14.0,0,0.0,108,G,Major,64,4,40,6,0,10,6,Taylor Swift
Mary On A Cross,1,2019,9,13,2668,2,387080183.0,38,266,78.0,0,141.0,130,B,Major,47,56,90,0,0,10,4,Ghost
Mas Rica Que Ayer,3,2023,3,2,1208,34,146409671.0,10,41,20.0,0,1.0,94,B,Major,82,53,67,34,0,9,8,Mambo Kingz
Mas Rica Que Ayer,3,2023,3,2,1208,34,146409671.0,10,41,20.0,0,1.0,94,B,Major,82,53,67,34,0,9,8,DJ Luian
Mas Rica Que Ayer,3,2023,3,2,1208,34,146409671.0,10,41,20.0,0,1.0,94,B,Major,82,53,67,34,0,9,8,Anuel Aa
Massive,1,2022,6,17,5263,0,195628667.0,66,89,61.0,0,11.0,125,E,Minor,51,5,68,12,2,15,6,Drake
Master of Puppets (Remastered),1,1986,3,3,6080,0,704171068.0,112,198,406.0,1,0.0,105,E,Minor,54,59,83,0,44,20,4,Metallica
Mastermind,1,2022,10,21,1936,0,218320587.0,7,5,13.0,0,0.0,126,E,Major,66,12,35,55,0,9,14,Taylor Swift
Matilda,1,2022,5,20,3218,3,366214458.0,29,10,79.0,0,0.0,114,D,Major,51,39,29,90,0,10,4,Harry Styles
Me Arrepentï¿,3,2022,3,30,273,2,118381354.0,12,2,4.0,0,0.0,92,C#,Major,86,91,79,29,0,60,16,Ak4:20
Me Arrepentï¿,3,2022,3,30,273,2,118381354.0,12,2,4.0,0,0.0,92,C#,Major,86,91,79,29,0,60,16,Cris Mj
Me Arrepentï¿,3,2022,3,30,273,2,118381354.0,12,2,4.0,0,0.0,92,C#,Major,86,91,79,29,0,60,16,Pailita
Me Fui de Vacaciones,1,2022,5,6,1443,0,305650299.0,9,11,22.0,1,0.0,85,A#,Major,71,43,65,23,0,9,5,Bad Bunny
Me Porto Bonito,2,2022,5,6,8870,43,1440757818.0,104,120,141.0,26,49.0,92,C#,Minor,91,43,71,9,0,9,8,Chencho Corleone
Me Porto Bonito,2,2022,5,6,8870,43,1440757818.0,104,120,141.0,26,49.0,92,C#,Minor,91,43,71,9,0,9,8,Bad Bunny
Me and Your Mama,1,2016,11,10,8775,0,445590495.0,33,60,107.0,1,0.0,118,F,Major,56,25,45,1,3,7,3,Childish Gambino
Medallo,3,2021,10,27,2780,2,393230256.0,54,21,57.0,1,0.0,90,E,Minor,79,79,70,57,0,66,8,Justin Quiles
Medallo,3,2021,10,27,2780,2,393230256.0,54,21,57.0,1,0.0,90,E,Minor,79,79,70,57,0,66,8,Lenny Tavï¿½ï¿½rez
Medallo,3,2021,10,27,2780,2,393230256.0,54,21,57.0,1,0.0,90,E,Minor,79,79,70,57,0,66,8,BL
Meet Me At Our Spot,3,2020,3,13,6734,0,530511203.0,47,14,90.0,0,1.0,95,D,Major,77,40,47,2,0,9,3,THE ANXIETY
Meet Me At Our Spot,3,2020,3,13,6734,0,530511203.0,47,14,90.0,0,1.0,95,D,Major,77,40,47,2,0,9,3,Willow
Meet Me At Our Spot,3,2020,3,13,6734,0,530511203.0,47,14,90.0,0,1.0,95,D,Major,77,40,47,2,0,9,3,Tyler Cole
Mejor Que Yo,3,2023,5,4,675,1,50847624.0,9,13,11.0,0,1.0,178,C#,Minor,62,56,66,18,0,12,5,Mambo Kingz
Mejor Que Yo,3,2023,5,4,675,1,50847624.0,9,13,11.0,0,1.0,178,C#,Minor,62,56,66,18,0,12,5,DJ Luian
Mejor Que Yo,3,2023,5,4,675,1,50847624.0,9,13,11.0,0,1.0,178,C#,Minor,62,56,66,18,0,12,5,Anuel Aa
Memories,1,2019,9,20,9974,2,1759567999.0,272,67,36.0,1,19.0,91,B,Major,77,60,32,84,0,8,5,Maroon 5
Merry Christmas,2,2017,11,10,2209,0,135723538.0,72,90,141.0,0,0.0,114,C#,Major,59,60,94,24,0,10,4,Ed Sheeran
Merry Christmas,2,2017,11,10,2209,0,135723538.0,72,90,141.0,0,0.0,114,C#,Major,59,60,94,24,0,10,4,Elton John
Merry Christmas Everyone,1,1984,1,1,1087,0,351636786.0,90,35,5.0,0,0.0,101,C#,Minor,72,91,87,14,0,13,3,Shakin' Stevens
Mi Bello Angel,1,2023,6,30,86,8,31873544.0,7,76,3.0,1,93.0,128,A,Minor,81,90,77,1,0,9,5,Natanael Cano
Midnight Rain,1,2022,10,21,2612,4,433356509.0,19,29,21.0,0,0.0,140,C#,Major,64,18,37,72,0,12,7,Taylor Swift
Mine (Taylor's Version),1,2023,7,7,99,15,36912123.0,21,52,6.0,1,0.0,121,G,Major,65,49,78,0,0,17,4,Taylor Swift
Miracle (with Ellie Goulding),2,2023,3,10,5120,48,211050784.0,161,115,246.0,9,638.0,143,A,Major,64,31,87,4,4,8,4,Calvin Harris
Miracle (with Ellie Goulding),2,2023,3,10,5120,48,211050784.0,161,115,246.0,9,638.0,143,A,Major,64,31,87,4,4,8,4,Ellie Goulding
Mirror,1,2022,5,13,1929,0,53603447.0,2,0,4.0,0,0.0,92,E,Minor,66,29,65,23,0,8,7,Kendrick Lamar
